Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
24460,19940122007719I,I,91,-5,F,1994,1,22,19940122,1500,9,Z,Y, , , ,S,OPP,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,154264,771, ,N, , ,8114A,PIPER ,PA28181     ,PA28  ,2A13    ,SO,    ,,L ,      ,             ,      ,        ,  ,     ,EA,EA03,PA,JEANNETTE      ,BOQUET AIRPARK ARPT           ,2,5G8 ,78,21.0,04022N,07936W,4,X,C,S,1.0,,,,,DRY,GD,5G8 ,,,,,2,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19940405,,19940405.0,,20120808,3,N,,9.0,M,56.0,O,2000.0,10.0,100.0,10000.0,,,,"NARRATIVE: THE PILOT-IN-COMMAND, A CERTIFIED FLIGHT INSTRUCTOR (CFI) WROTE, ""THE STUDENT PILOT IS A QUALIFIED SOLO ",                              ,  ,    ,           ,  ,    ,      ,None                ,AI,Q,A, ,  , , , ,JJ,HB,M,1,   ,U,U,N,A, ,8,COMMERCIAL PILOT    ,                    ,UNKNOWN             ,"UNKNOWN, FOREIGN PIL",UNKNOWN             ,Inadequately Maintai,Snow Bank           ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,Roll-Out (Fixed Wing,                    ,Improper Maintenance,Instruction         ,Training            ,Unknown             ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
10951,19810424018779A,A,91,0.4,F,1981,4,24,19810424,1158,9,Z,Y, , , ,F,   ,1K00,1,K,0,0.0,    , , ,  ,  ,  ,74249,1877, , , , ,15PE ,SPHRTH,CIRRUS      ,CIRRUS,G19EU   ,EU,    ,,K ,      ,             ,      ,        ,  ,     ,SO,SO67,NC,CHESTER        ,MUNI                          ,23,,360,5.0,,,1,V,B,S,1.0,CLER,,,,DRY,,,27,20,G,25.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810427,,,,20120419,1,N,41.0,0.0,S,51.0,O,0.0,0.0,0.0,,SO,SO64,FL,SPOILERS WERE DEPLOYED ON CLIMBOUT ON GLIDER. TOW PILOT RELEASED GLIDER TO CLEAR WIRES. GLIDER CRASHED.            ,                              ,  ,    ,           ,  ,    ,      ,None                ,ME,E,A, ,MO,E,A, ,OC,IB,D,5,   ,N,N,N,F,E,8,PRIVATE PILOT       ,G ASEL              ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,Pilot/Crew Mismanage,Emergency Landing   ,Pilot-In-Command    ,                    ,Forced Landing      ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Glider              ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,KITE/SAILWING                 ,NONPOWERED                    ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
6102,20061005024779I,I,91,-23,F,2006,10,5,20061005,1938,9,B,A, , , ,S,OTH,1L71,1,L,7,1.0,3O  ,3,O,TR,  ,  ,181204,2477, ,N, , ,4546Y,AMTR  ,VANSRV8     ,VANS  ,EXPA1L71,GL,    ,383.0,L ,LYC   ,IO360LYC*    ,O360  ,1.00E+10,EA,O    ,SW,SW15,OK,TULSA          ,RICHARD LLOYD JONES JR ARPT   ,01R ,RVS ,,,,,1,N,B,S,,,,,,DRY,,RVS ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20061218,,20070112.0,,20120808,F3,N,10.0,3.0,S,71.0,O,420.0,,45.0,10000.0,SW,SW15,OK,"(-23) ON OCTOBER 5, 2006, A VANS (EXPERIMENTAL) RV-8, N4546Y, LOST DIRECTIONAL CONTROL WHILE LANDING ON RUNWAY 1 RI",                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,AU,V,A, ,32, , ,T,AC,HB,M,8,   ,U,N,N,A, ,1,COMM PILOT FLIGHT IN,ASMEL ASES          ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,3250,                    ,                    ,Other               ,Loss Of Directional ,Roll-Out (Fixed Wing,                    ,Pilot And Maintenanc,Personal            ,None Or Other       ,VFR                 ,Weather Not A Factor,                    ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
33311,19840818041549A,A,91,0.4,N,1984,8,18,19840818,740,9,Z,Y, , , ,D,OPP,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,149116,4154, , , , ,7599V,AMTRWT,TAILWIND    ,WITMAN,EXPA1H71,GL,    ,950.0,H ,      ,             ,      ,        ,  ,     ,WP,WP19,NV,LAS VEGAS      ,HENDERSON SKY HRB             ,18,,360,1.0,,,1,B,B,S,1.0,BRKN,GRIK,G10,,DRY,,,9,5,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840820,,,,20120419,3,N,1.0,0.0,S,59.0,J,150.0,8.0,8.0,1500.0,WP,WP19,NV,ENGINE QUIT ON CLIMBOUT. UNABLE TO REACH AIRPORT STALLED DURING FORCED LANDING. FOUND WATER IN THE FUEL.           ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,28, , , ,KX,DD,D,5,   ,N,N,N,F, ,8,COMMERCIAL PILOT    ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,TEACHER             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Stall               ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
8989,20080202010379A,A,91,-23,F,2008,2,2,20080202,1830,9,B,D, , , ,O,OTH,1G71,1,G,7,1.0,3O  , , ,  ,  ,  ,186966,1037, ,N, , ,44NV ,ROBSIN,R44RAVENII  ,R44   ,H11NM   ,WP,    ,66.0,  ,      ,             ,      ,        ,  ,     ,WP,WP07,AZ,BULLHEAD CITY  ,LAUGHLIN/BULLHEAD INTL        ,,IFP ,,,,,1,B,B,S,2.0,,,,,DRY,,IFP ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20080306,,20080418.0,,20130228,3,N,30.0,3.0,S,77.0,O,250.0,,20.0,3000.0,WP,19,NV,(-23) WRITTEN STATEMENT PROVIDED BY PILOT ^PRIVACY DATA OMITTED^ ON 02/14/08 TO THIS OFFICE. IN THAT STATEMENT THE ,                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,LO,V,A, ,BX,HD,S,5,   ,U,U,N,E,A,0,COMMERCIAL PILOT    ,RH ASMEL ASES       ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Improper Level Off  ,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Hard Landing        ,Pwr On Vertical Ldng,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Night               ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
24923,19790421024749I,I,91,-5,F,1979,4,21,19790421,1730,9,Y,J, , ,S,O,ATS,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,58628,2474, , , , ,7966P,PIPER ,PA24        ,PA24  ,1A15    ,EA,    ,,L ,      ,             ,      ,        ,  ,     ,GL,GL63,MI,OTISVILLE      ,RIXPORT                       ,36,,,,,,1,B,B,S,1.0,SCAT,,G10,,,,,27,5,G,7.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,6.0,0.0,S,42.0,O,75.0,0.0,0.0,159.0,GL,GL63,MI,ENGINE QUIT SOON AFTER TAKEOFF. WATER AND DEBRIS FOUND IN THE FUEL SYSTEM.                                         ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,OC,IB,M,5,   ,U,U,N,F, ,8,PRIVATE PILOT       ,ASEL ASES           ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Forced Landing      ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
30795,19891109060409I,I,135,-5,F,1989,11,9,19891109,1300,9,Z,Y, , , ,O,OPP,2L72,2,L,7,2.0,4T  , , ,TR,  ,  ,16567,6040,A,N, , ,340AE,SWRNGN,SA227AC     ,SA227 ,A8SW    ,SW,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP23,CA,LOS ANGELES    ,LOS ANGELES INTL              ,,LAX ,,,,,B,S,C,S,1.0,,,,,,,LAX ,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19900215,,19900215.0,,20120419,,N,,,,,,,,,,,,,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,WINGS WEST AIRLINES INC       ,CA,WWMA,WWMA119B   ,WP,WP15,      ,None                ,DE,V,J, ,  , , , ,SE,FG,M,7,   ,Y,N,N,E, ,8,                    ,                    ,                    ,                    ,                    ,"Defic, Co Maintain E",Other/Miscellaneous ,Oper Supervisory Per,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Other Ground Ops    ,                    ,"Miscellaneous, Other",A/T Com (Sched 5/Mor,Passengers          ,Unknown             ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
7190,19960906030579I,I,91,-5,F,1996,9,6,19960906,1400,9,A,X, , , ,O,AFS,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,145833,3057, ,N, , ,7368R,BEECH ,F33A        ,33,3A15    ,CE,    ,3800.0,L ,      ,             ,      ,        ,  ,     ,WP,WP21,CA,BERMUDA DUNES  ,BERMUDA DUNES ARPT            ,29,UDD ,,,03344N,11616W,1,B,C,S,1.0,,,,,DRY,,UDD ,,,,,4,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19961002,,19961002.0,,20120808,3,N,5.0,0.0,S,74.0,O,400.0,40.0,40.0,6500.0,WP,WP21,CA,"NARRATIVE: ON SEPTEMBER 6, 1996, A BEECHCRAFT, BE33A, N7368R PILOTED BY MR. JOHN MONYPENY WAS ENROUTE FROM CATALINA",                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,ME,E,A, ,24, , ,U,CC,DD,M,8,   ,U,U,U,A, ,1,COMMERCIAL PILOT    ,ASMEL               ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,2400,                    ,                    ,Undetermined        ,Gear Collapse       ,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,Unknown             ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
3411,20001114021139I,I,91,-5,F,2000,11,14,20001114,2140,9,E,D,E,E,E,O,OTH,1H71,1,H,7,1.0,3O  , , ,TR,  ,  ,19666,2113, ,N, , ,4608L,CESSNA,152,150,3A19    ,CE,    ,1641.0,H ,      ,             ,      ,        ,  ,     ,NM,NM05,MT,COLUMBUS       ,COLUMBUS ARPT                 ,,6S3 ,,,,,4,X,B,S,1.0,,,,,,,6S3 ,,,,,2,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20010102,,20010626.0,,20120808,F3,N,5.0,3.0,,22.0,O,100.0,,40.0,550.0,NM,NM01,WA,(-23)THE INSTRUCTOR PILOT STATED THAT HE DID NOT CHECK FUEL PRIOR TO LEAVING BIL AND RELIED ON STUDENT TO CHECK FUE,                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,PF,V,A, ,IA,DD, ,5,   ,U,U,N,F,F,0,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,                    ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Poor Preflight Plan ,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Control Coll With Gr,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Instructor   ,Re-Examination/Re-In,Flight Instructor   ,Violation           ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
3426,19951211040329A,A,91,0.4,N,1995,12,11,19951211,1820,9,A,X, , , ,O,LSG,1L72,1,L,7,2.0,3O  ,3,O,  ,  ,  ,123316,4032, ,N, , ,54791,PIPER ,PA23250     ,PA23  ,1A10    ,SO,    ,,L ,LYC   ,IO540C4B5    ,O540  ,1.00E+04,EA,O    ,GL,GL13,WI,BOSCOBEL       ,BOSCOBEL ARPT                 ,,47C ,,,,,1,B,A,M,2.0,OCST,9999,10,SNO,,,47C ,6,8,,,4,3.0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,19951213,19960207.0,,,20120808,3,N,5.0,3.0,S,49.0,O,,,,10000.0,GL,GL15,MN,FLYING IN HEAVY SNOW. LOST POWER IFR AT NIGHT. HIT TREES LANDING. ICED INDUCTION SYSTEM. FAILED USE ALTERNATE AIR. ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,ME,E,A, ,PW,I,A, ,JB,DD,D,5,   ,Y,Y,Y,E,A,3,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,Poor Preflight Plann,Icing On Aircraft   ,Pilot-In-Command    ,                    ,Collision With Trees,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,IFR                 ,Heavy Snow          ,Night               ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
2087,20050612024619A,A,91,-23,F,2005,6,12,20050612,1854,9,F,A, , , ,S,OTH,1H71,1,H,7,1.0,3O  , , ,TR,  ,  ,66012,2461, ,N, , ,6454J,CESSNA,172N        ,172,3A12    ,CE,    ,7247.0,H ,      ,             ,      ,        ,  ,     ,GL,GL13,WI,MADISON        ,DANE CO REGIONAL-TRUAX FIELD  ,,MSN ,,,,,1,B,B,S,,,,,,DRY,,MSN ,,,,,2,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20051102,,20051206.0,,20120808,1,N,1.0,0.0,S,20.0,O,51.0,,4.0,103.0,,,,"(-23) PILOT ATTEMPTED TO TAKE OFF WITH THE CONTROL LOCK INSTALLED, THIS RESULTED IN AN ACCIDENT CAUSING SUBSTANTIAL",                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,V,A, ,  , , , ,AC,IA,S,5,   ,U,U,N,E, ,0,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Loss Of Directional ,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,                    ,Flt Oper FAA Standar,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
2980,19850702029069A,A,91,0.4,N,1985,7,2,19850702,1815,9,Z,Y, , , ,D,OTH,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,172425,2906, , , , ,9818K,UNIVAR,1082,108,A767    ,NM,    ,2404.0,H ,      ,             ,      ,        ,  ,     ,EA,EA09,WV,LEWISBURG      ,,,,,,,,1,F,B,S,1.0,OCST,2500,7,,,,,21,6,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19850703,,,,20120419,3,N,5.0,3.0,S,35.0,K,30.0,0.0,267.0,2200.0,EA,EA09,WV,"MUD NESTS BLOCKED FUEL CAP VENTS, FUEL STARVATION. STALLED ON TURN TO FIELD 4 MILES WEST OF GREENBRIER VALLEY ARPT.",                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,AS,E,A, ,KX,DD,S,5,   ,Y,Y,N,F,A,8,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,Fail To Maintain Ade,Emergency Landing   ,Pilot-In-Command    ,                    ,Stall               ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Ferry               ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
3410,19850704056159A,A,91,0.4,N,1985,7,4,19850704,1130,9,Z,Y, , , ,D,OPP,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,112460,5615, , , , ,4627K,CESSNA,P210N       ,210,3A21    ,CE,    ,150.0,H ,CONT  ,TSIO520P     ,O520  ,E8CE    ,SO,O    ,EA,EA11,NY,WHITE PLAINS   ,WESTCHESTER COUNTY            ,29,,,,,,1,B,B,S,1.0,BRKN,GRIK,7,,DRY,,,27,6,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19851113,,,,20120808,1,N,1.0,0.0,S,48.0,N,350.0,20.0,20.0,449.0,EA,EA11,NY,LANDED ON REMAINING RUNWAY WITH GEAR UP AFTER OIL COVERED WINDSHIELD. OIL FILLER CAP WAS NOT INSTALLED PROPERLY.   ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,O,A, ,UO,V,M, ,CA,IH,S,5,   ,U,U,N,F,F,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,Unsafe Acts By Third,Other/Miscellaneous ,Maintenance And/Or G,                    ,Wheels-Up Landing   ,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
30141,19890826031889A,A,91,0.4,N,1989,8,26,19890826,1226,9,Z,Y, , , ,O,FAA,1L71,1,L,7,1.0,3R  ,3,R,  ,ZG,  ,128153,3188, ,N, , ,59466,RYAN  ,ST3KR       ,ST3   ,A749    ,WP,    ,1548.0,L ,GLADEN,R55          ,R5    ,TC153   ,WP,R    ,WP,WP01,CA,HAWTHORNE      ,HAWTHORNE MUNICIPAL ARPT      ,25,HHR ,,,,,8,P,B,S,1.0,CLER,,7,,DRY,,HHR ,27,9,,,2,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,19890828,,19901018.0,,20120808,1,N,1.0,0.0,S,49.0,N,106.0,27.0,29.0,536.0,WP,WP01,CA,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,OB,BI,S,5,   ,Y,Y,N,A, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Engine Malfunction  ,Forced Landing      ,                    ,Pilot Induced       ,Other               ,Air Show            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-RADIAL          ,                              ,Declared Emergency  ,                    ,Pilot and Ground Cre,                    ,,, 
30542,19891005038889A,A,91,0.4,N,1989,10,5,19891005,1400,9,A,X, , , ,O,LSG,1L71,1,L,7,1.0,3O  ,3,O,CV,  ,  ,137625,3888, ,Y, , ,671RS,AMTR  ,RV4         ,RV4   ,EXPA1L71,GL,    ,,L ,LYC   ,O320E2A      ,O320  ,E274    ,EA,O    ,NE,NE01,MA,LAWRENCE       ,LAWRENCE MUNI                 ,,LWM ,,,,,1,B,B,G,1.0,CLER,,G10,,,,LWM ,28,15,G,25.0,1,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19891006,19891019.0,,,20120808,1,N,1.0,0.0,M,63.0,N,,,,,NE,NE05,MA,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,71, , ,W,OB,DD,D,5,   ,U,U,U,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,"UNKNOWN, FOREIGN PIL",OTHER               ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,7160,                    ,                    ,Fouled              ,Engine Malfunction  ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Wind                ,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Conventional          ,                    ,                    ,                    ,                    ,,, 
3785,19850813056319A,A,135,0.4,N,1985,8,13,19850813,115,9,Z,Y, , , ,F,OTH,1L72,1,L,7,2.0,4J  ,4,J,  ,ZE,  ,130094,5631, , , , ,61TS ,LEAR  ,23LEAR      ,23,A5CE    ,CE,    ,7227.0,L ,GE    ,CJ6104       ,CJ610 ,1.00E+16,NE,J    ,GL,GL13,WI,MADISON        ,DANE COUNTY REGIONAL TRUAX FI ,31,,,,04308N,08920W,A,T,B,S,2.0,BRKN,1700,7,,WET,,,19,8,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19851114,,,,20120419,9,N,5.0,3.0,S,34.0,K,1200.0,0.0,0.0,6200.0,GL,GL23,MI,"ABORTED TAKEOFF AFTER NOISE IN COCKPIT. RAN OFF RUNWAY END, STRUCK BERM AND DITCH. FLAT SPOT ON ONE MAIN TIRE.     ",CONNIE KALITTA SERVICES I     ,MI,CKSA,CKSA049B   ,GL,GL23,      ,Instrument Flight Ru,II,V,A, ,TO,V,A, ,JJ,IE,S,5,   ,N,N,N,F,A,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Delay Action In Abor,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Collision With Other,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Air Taxi (Sched-Not ,Cargo               ,VFR                 ,Weather Not A Factor,Night               ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,750 HP AND OVER               ,TURBOJET                      ,                              ,Rejected Takeoff    ,                    ,                    ,Pilot and Ground Cre,,, 
