Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
13491,19810814063719I,I,135,-5,F,1981,8,14,19810814,1500,9,B,B, , , ,S,ATS,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,159098,6371, , , , ,8538Q,CESSNA,206CESSNA   ,206,A4CE    ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,EA,EA17,NY,ROCHESTER      ,ROCHESTER MONROE              ,25,ROC ,,,,,5,T,B,S,1.0,,,4,HAZ,,,ROC ,22,10,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810929,,,,20120419,9,N,1.0,3.0,S,31.0,K,1500.0,100.0,180.0,2400.0,GL,GL63,MI,ZA ZG ZH ZK HEAVY RAIN WITH OIL ON WINDSHIELD. LANDED OK. NO OIL LEAKS. ALSO NON COMPLIANCE WITH 91.27 AND 91.31.  ,MERCURY INTERNA               ,MI,    ,20GL36     ,GL,GL63,      ,Instrument Flight Ru,II,Z,A, ,SA,2,A, ,SE,DD, ,5,   ,U,U,U,F,E,3,AIRLINE TRANSPORT   ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Weather             ,Pilot-In-Command    ,                    ,Improperly Serviced ,"Windshield-Oil,Fog,I",Pilot-In-Command    ,                    ,Other-Miscellaneous ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Cargo               ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Letter              ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
18538,19871112077979I,I,121,-5,F,1987,11,12,19871112,30,9,I,E, , ,E,S,ATS,2L73,2,L,7,3.0,4F  , , ,  ,ZA,  ,73303,7797,A,N,N, ,14063,DOUG  ,DC1030      ,DC10  ,A22WE   ,WP,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP13,HI,HONOLULU       ,HONOLULU INTL                 ,08R ,HNL ,,,01500N,16509W,C,S,B,S,2.0,CLER,,G10,,DRY,GD,HNL ,6,4,,,187,169.0,0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19880303,,19880303.0,,20120808,9,N,5.0,3.0,S,47.0,K,2230.0,210.0,210.0,17500.0,WP,WP13,HI,NUMBER 2 ENGINE LEFT CORE COWL SEPARATED ON TAKEOFF DUE TO IMPROPER INSTALLATION. CREATED RUNWAY HAZARD.           ,CONTINENTAL AIRLINES INC AND O,TX,CALA,14,SW,SW09,      ,Instrument Flight Ru,II,V,M, ,71, , ,J,SE,IA,M,9,   ,N,N,N,F, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Maintenance And/Or G,                    ,7110,                    ,                    ,Improperly Secured  ,Other-Miscellaneous ,Takeoff Ground Roll ,                    ,Inadequate Maintenan,Scheduled Air Carrie,Passengers          ,VFR                 ,Weather Not A Factor,Night               ,Maintenance Personne,Violation           ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
17022,19820204021779A,A,91,0.4,N,1982,2,4,19820204,1550,9,Z,Y, , , ,D,   ,1G71,1,G,7,1.0,3U  ,3,U,  ,  ,  ,89345,2177, , , , ,2623,BELL  ,206L1       ,206,H2SW .  ,SW,    ,763.0,G ,ALLSN ,250C28B      ,250C  ,E1GL    ,GL,U    ,SW,SW62,NM,SHIP SHOAL 87  ,,,,,,,,3,S,B,S,1.0,CLER,,5,,,,,3,20,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19820615,,,,20120419,F9,N,25.0,3.0,S,36.0,K,360.0,138.0,138.0,7320.0,SW,SW62,LA,HELICOPTER CRASHED DURING TAKEOFF FROM PLATFORM. INVESTIGATION REVEALED REFUELING HOSE WAS NOT DISCONNECTED.       ,                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,II,V,A, ,  , , , ,IB,IC,D,5,   ,Y,U,N,F, ,1,A/LINE TRANSPORT PLT,RH ASMEL            ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Uncontroll Coll With,To Vertical (Helicop,                    ,Pilot Induced       ,Executive           ,Passengers          ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,UNDER 750 HP                  ,TURBOSHAFT                    ,                              ,                    ,                    ,                    ,                    ,,, 
16874,19950516029439I,I,91,-5,F,1995,5,16,19950516,800,9,B,D,B,E,E,O,OPP,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,44284,2943, ,N, , ,37437,CESSNA,414A        ,414,A7CE    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,SW,SW07,TX,LAMPASAS       ,LAMPASAS ARPT                 ,16,T28 ,203,5.0,03106N,09812W,2,N,C,S,1.0,,,,,DRY,,T28 ,,,,,6,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950920,,19950920.0,,20120808,F3,N,5.0,3.0,S,30.0,O,15.0,15.0,90.0,1525.0,SW,SW07,TX,DISTRACTED ROLLED OFF EDGE TAXIWAY TAIL HIT GROUND. CONTINUED TO OPERATE. LATER FOUND MORE DAMAGE THAN REPORTED.   ,                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,AU,V,A, ,GC,V,A, ,JJ,FE,M,7,   , , , ,E,E,1,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Improper Oper Brake/,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Collision With Other,"Ground Taxi, Other A",                    ,"Miscellaneous, Other",Business            ,None Or Other       ,Unknown             ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,Flight Personnel    ,Violation           ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
9894,19860713032229A,A,91,0.4,F,1986,7,13,19860713,1615,9,Z,Y, , , ,F,OTH,    , , , ,,    ,3,O,  ,  ,  ,89059,3222, , , , ,26Z  ,AMTRSM,MINIPLANE/  ,MINIPN,EXPA1Q71,GL,    ,0.0,  ,LYC   ,O290CP       ,O290  ,E229    ,EA,O    ,GL,GL07,OH,MIAMISBURG     ,MORAINE                       ,,,,0.0,,,1,B,B,S,1.0,SCAT,,G10,,DRY,,,28,12,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860716,,,,20120419,F3,N,1.0,3.0,S,56.0,P,56.0,6.0,6.0,1201.0,GL,GL07,OH,STRUCK A TREE ON A FORCED LANDING AFTER FUEL EXHAUSTION. RELIED ON INACCURATE INDICATOR FOR FUEL QUANTITY.         ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,PF,E,A, ,JB,DD,S,5,   ,N,N,N,F,A,8,COMM PILOT FLIGHT IN,ASEL                ,INSTRUMENT          ,QUALIFIED           ,ENGINEER            ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,Poor Preflight Plan ,Emergency Landing   ,Pilot-In-Command    ,                    ,Collision With Trees,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,                              ,                              ,                              ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,Pilot and Ground Cre,,, 
6978,19961222039699A,A,91,0.4,N,1996,12,22,19961222,1320,9,Z,Y, , , ,O,OPP,1K00,1,K,0,0.0,    , , ,  ,  ,  ,114440,3969, ,N, , ,48052,LET   ,L13BLANIK   ,L13   ,G24EU   ,EU,    ,920.0,K ,      ,             ,      ,        ,  ,     ,SO,SO15,FL,MULBERRY       ,,,,,,,,1,V,B,S,1.0,SCAT,,G10,,,,,8,7,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19961223,19970114.0,,,20120808,3,N,41.0,0.0,S,66.0,N,10.0,4.0,140.0,320.0,SO,SO15,FL,FAILED TO STOW SPOILERS FOR GLIDER TOW. THEY DEPLOYED. GLIDER PILOT CUT LOSE FROM TOW BUT HIT TREES SHORT RUNWAY.  ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,JB,IH,S,5,   ,N,N,N,E, ,8,COMMERCIAL PILOT    ,G ASEL              ,RATINGS SHOWN BY 1ST,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Trees,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Glider              ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,KITE/SAILWING                 ,NONPOWERED                    ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
26525,19890221013499I,I,91,-5,F,1989,2,21,19890221,740,9,A,X, , , ,O,OPP,1H71,1,H,7,1.0,3O  , , ,  ,ZG,  ,94989,1349, ,N, , ,3085P,CONAER,LA4200      ,LA4   ,1A13    ,NE,    ,,H ,      ,             ,      ,        ,  ,     ,NE,NE05,VT,BURLINGTON     ,BURLINGTON INTL               ,15,BTV ,36,4.0,04428N,07309W,1,B,B,O,1.0,BRKN,,G10,,WET,PR,BTV ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19890531,,19890531.0,,20120808,1,N,1.0,3.0,S,36.0,O,22.0,22.0,,,EU,EU01,NO,ELEVATOR PARTIALLY JAMMED IN CRUISE. EMERGENCY LANDING AT BURLINGTON WITHOUT INCIDENT. ICE IN HULL CAUSED PROBLEM. ,                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,II,Z,A, ,27, , ,Q,SY,DD, ,8,VIS,U,U,N,A, ,1,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Weather             ,Pilot-In-Command    ,                    ,2730,                    ,                    ,Accumulated Mositure,System/Component Mal,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Freezing Temperature,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,Declared Emergency  ,                    ,Pilot and Ground Cre,                    ,,, 
4248,19800815066579I,I,135,-5,N,1980,8,15,19800815,1750,9,Y,J, , ,S,O,OTH,1L72,1,L,7,2.0,3O  ,3,O,  ,  ,  ,41077,6657, , , , ,27360,PIPER ,PA31        ,PA31  ,A20SO   ,SO,    ,,L ,LYC   ,LTIO540J2BD  ,O540  ,E14EA   ,EA,O    ,EA,EA11,NY,FLUSHING       ,LA GUARDIA                    ,22,,,,,,5,S,B,S,,CLER,,G10,,,,,5,,,,4,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19830201,,,,20120808,9,N,,3.0,S,25.0,K,1400.0,0.0,0.0,2400.0,NE,NE61,MA,OIL LEAK CAUSED BY DIPSTICK NOT BEING SECURED.                                                                     ,WIGGINS AIRWAYS               ,MA,    ,           ,NE,NE61,      ,                    ,II,V,A, ,  , , , ,SE,CL, ,5,   ,U,U,N,F, , ,AIRLINE TRANSPORT   ,                    ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Climb               ,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Weather Not A Factor,                    ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
27530,19941127039199A,A,91,0.4,N,1994,11,27,19941127,1110,9,A,X, , , ,O,LSG,1L71,1,L,7,1.0,3O  ,3,O,TR,  ,  ,76516,3919, ,Y,Y, ,169DW,AMTR  ,GLASAIRIII  ,GAIR  ,EXPA1L71,GL,    ,,L ,LYC   ,O320E2D      ,O320  ,E274    ,EA,O    ,SO,SO13,SC,TIMMONSVILLE   ,HUGGINS MEMORIAL ARPT         ,9,58J ,,,,,1,B,A,L,1.0,OCST,300,2,FOG,,,58J ,11,10,,,2,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,19941128,,19950911.0,,20120808,1,N,1.0,3.0,N,65.0,N,,,,370.0,SO,SO13,SC,VFR NOT ADVISED. LOW IFR TIME AND KNOWN INOP VACUMM PUMP PROCEEDED INTO IMC. LOST CONTROL. CRASHED.                ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,AU,Z,A, ,37, , ,K,IB,EX,D,5,VOR,U,U,U,G, ,3,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,NO MEDICAL CERTIFICA,OTHER               ,Attempt Operation Wi,Weather             ,Pilot-In-Command    ,                    ,3710,                    ,                    ,Jammed Or Malfunctio,Uncontroll Coll With,Descent             ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,IFR                 ,Low Ceiling         ,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
29569,19791022029739A,A,91,0.4,F,1979,10,22,19791022,1139,9,Z,Y, , , ,D,   ,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,54651,2973, , , , ,6961U,MOONEY,M20C        ,M20   ,2A3     ,SW,    ,1484.0,L ,      ,             ,      ,        ,  ,     ,NM,NM61,WA,EVERETT        ,PAINE                         ,11,,,,,,4,X,B,S,1.0,OCST,3500,G10,,DRY,,,14,12,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120419,F9,N,10.0,3.0,S,36.0,K,36.0,3.0,240.0,2216.0,NM,NM61,WA,ENGINE STOPPED AFTER LIFTOFF ON A TOUCH AND GO LANDING. HIT TREES. FOUND WATER IN FUEL.                            ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,UT,E,A, ,JB,HH,S,5,   ,Y,N,N,F,D,8,A/LINE TRANSPORT PLT,ASMEL ASES          ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Selected Unsuitable ,Emergency Landing   ,Pilot-In-Command    ,                    ,Collision With Trees,Touch And Go Landing,                    ,Pilot Induced       ,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
10017,20070727013099I,I,91,-23,F,2007,7,27,20070727,745,9,B,A, , , ,O,OTH,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,184906,1309, ,N, , ,6457B,CESSNA,T210M       ,210,3A21    ,CE,    ,3700.0,  ,CONT  ,TSIO520*     ,O520  ,E8CE    ,SO,     ,WP,WP17,CA,FRESNO         ,FRESNO CHANDLER EXECUTIVE     ,,FCH ,,,,,1,B,B,S,1.0,,,,,DRY,,FCH ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20070802,,20070910.0,,20120808,F3,N,1.0,3.0,S,61.0,O,1500.0,,21.0,3000.0,WP,17,CA,"(-23) ON JULY 27, 2007 AT FRESNO CHANDLER EXECUTIVE (FCH) N6457B A CESSNA T210M ON AN IFR FLIGHT PLAN DEPARTED FOR ",                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,V,A, ,  , , , ,CD,IA,M,5,   ,U,N,N,E, ,3,COMM PILOT FLIGHT IN,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Retr During Grd,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
9561,19810109007849I,I,135,-5,F,1981,1,9,19810109,858,9,Y,J, , , ,S,ATS,1H72,1,H,7,2.0,3T  , , ,  ,  ,  ,117095,784, , , , ,50RP ,DHAV  ,DHC6*       ,DHC6  ,A9EA    ,EA,    ,,H ,      ,             ,      ,        ,  ,     ,NE,NE65,NH,MANCHESTER     ,MUNI                          ,35,,,,,,B,S,B,S,1.0,BRKN,1500,G10,,DRY,,,0,,,,7,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19810305,,,,20120808,9,N,2.0,3.0,S,46.0,K,123.0,0.0,0.0,11489.0,NE,NE65,VT,CREW MADE PRECATIONARY LANDING AFTER DETECTING FUEL FUMES IN CABIN. AFT FUEL CAP FOUND IMPROPERLY INSTALLED.       ,PRECISION VALLEY AVIATION     ,NH,PREA,15NE101    ,NE,NE65,      ,Visual Flight Rules ,II,O,A, ,  , , , ,SE,DA, ,8,VIS,U,U,U,E, ,1,AIRLINE TRANSPORT   ,AMEL                ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Normal Cruise       ,                    ,Pilot And Maintenanc,A/T Com (Sched 5/Mor,Passengers          ,VFR                 ,Weather Not A Factor,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
10727,19861121060049A,A,91,0.4,N,1986,11,21,19861121,1533,9,Z,Y, , , ,D,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,ZL,  ,111339,6004, , , , ,4520D,GULSTM,AA5B        ,AA5   ,A16EA   ,SO,    ,1693.0,L ,LYC   ,O360A4K      ,O360  ,E286    ,EA,O    ,WP,WP05,CA,FULLERTON      ,FULLERTON MUNI                ,24,,60,1.0,,,4,X,B,S,1.0,OCST,3800,4,,DRY,,,21,5,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19861125,,,,20120419,F3,N,5.0,3.0,T,23.0,K,4.0,2.0,278.0,1398.0,WP,WP23,CA,THE ENGINE FAILED IN THE PATTERN AND THE PLANE STRUCK A TREE. WATER IN FUEL TANK. IMPROPER INSTRUCTOR MONITORING.  ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,E,A, ,28, , ,M,JB,BI,S,8,VIS,Y,N,N,D, ,3,COMM PILOT FLIGHT IN,ASMEL               ,INSTRUMENT          ,NOT QUALIFIED       ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,2810,                    ,                    ,Fuel Contamination  ,Collision With Trees,Forced Landing      ,                    ,Pilot And Maintenanc,Instruction         ,Training            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Fire And Rescue - Ac,                    ,                    ,                    ,,, 
12563,19780102000459I,I,91,-5,F,1978,1,2,19780102,1945,9,B,A, , , ,O,ATS,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,50401,45, , , , ,56055,PIPER ,PA28140     ,PA28  ,2A13    ,SO,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP03,CA,SANTEE         ,GILLESPIE                     ,,,,,,,1,B,B,S,2.0,CLER,,4,HAZ,,,,0,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840409,,,,20120808,1,N,1.0,0.0,S,29.0,O,103.0,0.0,0.0,115.0,WP,WP03,CA,"TAXIED OFF RUNWAY, STRUCK DITCH AT NIGHT. LANDING LIGHT WAS INOPERATIVE.                                           ",                              ,  ,    ,           ,  ,    ,      ,None                ,AU,V,A, ,33, , , ,JJ,FE,M,8,   ,U,U,N,C, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,"Ground Taxi, Other A",                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Night               ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
19922,19970517042369I,I,121,-5,F,1997,5,17,19970517,    ,9,M,C,B,C, ,O,ATS,2H72,2,H,7,2.0,4T  , , ,TR,  ,  ,83232,4236,A, , , ,21837,AEROSP,ATR42320    ,ATR42 ,A53EU   ,EU,    ,,H ,      ,             ,      ,        ,  ,     ,SW,SW03,LA,BATON ROUGE    ,"BATON ROUGE METRO, RYAN FIELD ",,BTR ,,,,,D,S,C,S,,,,,,,,BTR ,,,,,3,0.0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19980209,,19980209.0,,20120808,9,N,5.0,3.0,S,51.0,K,1000.0,225.0,225.0,12000.0,SO,SO09,FL,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",CONTINENTAL EXPRESS INC       ,TX,C2XA,C2XA328W   ,SW,SW09,      ,Instrument Flight Ru,II,V,A, ,UO,V,M, ,SE,FE, ,5,   ,U,U,U,E,E,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Unsafe Acts By Third,Other/Miscellaneous ,Maintenance And/Or G,                    ,Other-Miscellaneous ,"Ground Taxi, Other A",                    ,Pilot Induced       ,Supplemental Or Comm,Passengers          ,Unknown             ,Weather Not A Factor,                    ,Manufacturer        ,Additional Training ,Flight Personnel    ,Additional Training ,OVER 12500 LBS                ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
26984,19790507025919I,I,135,-5,F,1979,5,7,19790507,300,9,Y,J, , ,S,O,ATS,1L71,1,L,7,1.0,3O  , , ,  ,ZA,  ,113241,2591, , , , ,470T ,BEECH ,B35         ,35,A777    ,CE,    ,1098.0,L ,      ,             ,      ,        ,  ,     ,SW,SW66,TX,SILVERTON      ,,,,45,10.0,,,5,S,B,S,2.0,CLER,,G10,,,,,,,,,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19820218,,,,20120808,3,N,5.0,3.0,S,47.0,K,100.0,0.0,0.0,6900.0,SW,SW66,TX,FUEL EXHAUSTION ONE TANK UNABLE TO RESTART ENGINE. USED BOOST PUMP AFTER PUSHING AND PULLING ENGINE CONTROLS.      ,TRADEWIND AVN I               ,TX,    ,SWLBB525T  ,SW,SW66,      ,None                ,II,E,A, ,MO,E,A, ,OC,DD,M,5,   ,Y,N,N,F,B,8,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,Pilot/Crew Mismanage,Emergency Landing   ,Pilot-In-Command    ,                    ,Forced Landing      ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Weather Not A Factor,Night               ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
