Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
9819,19860627041149I,I,91,-5,F,1986,6,27,19860627,1310,9,A,X, , , ,S,ATS,1L72,1,L,7,2.0,4F  , , ,  ,ZA,  ,71493,4114, , , , ,1253P,CESSNA,551,501,A27CE   ,CE,    ,705.0,L ,      ,             ,      ,        ,  ,     ,WP,WP17,CA,FRESNO         ,FRESNO AIR TERMINAL           ,11L ,,,0.0,03647N,11943W,3,N,C,S,1.0,,,,,DRY,,,,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860825,,,,20120808,9,N,5.0,3.0,S,39.0,K,710.0,90.0,100.0,9000.0,WP,WP01,CA,"RIGHT BAGGAGE DOOR SEPARATED ON TAKEOFF. ENGINE INGESTION OF CONTENTS. LATCH NORMAL, WARNING LIGHT MALFUNCTION.    ",                              ,  ,    ,           ,  ,    ,      ,Unknown             ,II,O,A, ,52, , ,K,SY,IB,M,8,   ,U,U,N,F, ,0,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Precautionary Landin,Pilot-In-Command    ,                    ,5270,                    ,                    ,Jammed Or Malfunctio,System/Component Mal,To Init Climb(1st Pw,                    ,Pilot And Maintenanc,Executive           ,None Or Other       ,Unknown             ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
8428,20020305003489I,I,135,-23,F,2002,3,5,20020305,1324,9,B,E, , ,E,S,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,ZA,  ,28233,348,A,N, , ,1063H,PIPER ,PA32R300    ,PA32  ,A3SO    ,SO,    ,,L ,LYC   ,IO540*       ,O540  ,1.00E+04,EA,O    ,AL,AL01,AK,FAIRBANKS      ,FAIRBANKS INTL                ,,FAI ,,,06451N,14835W,B,S,B,S,1.0,,,,,,,FAI ,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20020329,,20030328.0,,20120808,3,N,6.0,3.0,S,59.0,O,850.0,,224.0,4500.0,AL,AL01,AK,"(-23) AIRCRAFT DEPARTED FAIRBANKS INTERNATIONAL APPROXIMATELY 10 MINUTES AFTER TAKEOFF AND WHILE IN CLIMB, THE ENGI",TATONDUK OUTFITTERS LTD       ,AK,FXGA,FXGA030A   ,AL,AL01,      ,Unknown             ,II,V,A, ,73, , ,Q,OB,CL, ,5,   ,U,N,N,E, ,0,COMMERCIAL PILOT    ,ASEL ASES           ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,7310,                    ,                    ,Accumulated Mositure,Engine Malfunction  ,Climb               ,                    ,Pilot Induced       ,A/T Com (Sched 5/Mor,Passengers          ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
15825,19921007047969I,I,91,-5,F,1992,10,7,19921007,1910,9,B,A, , , ,O,OPP,1L72,1,L,7,2.0,3O  ,3,O,  ,ZE,  ,92922,4796, ,N, , ,29461,PIPER ,PA34200T    ,PA34  ,A7SO    ,SO,    ,2700.0,L ,LYC   ,O360*        ,O360  ,E286    ,EA,O    ,WP,WP15,CA,SAN CARLOS     ,SAN CARLOS ARPT               ,30,SQL ,355,8.0,03730N,12214W,4,X,C,S,2.0,,,,,DRY,GD,SQL ,,,,,3,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19921127,,19921127.0,,20120808,1,N,5.0,3.0,S,48.0,O,200.0,20.0,20.0,1300.0,WP,WP15,CA,HEARD NOISE ON RIGHT SIDE OF AIRCRAFT ON TAKEOFF. ABORTED. OVERSHOT END OF RUNWAY. FOUND KEYS IN DOOR LOCK.        ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,SE,IE, ,5,   ,U,U,N,A, ,8,PRIVATE PILOT       ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Instruction         ,Training            ,Unknown             ,Weather Not A Factor,Night               ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Rejected Takeoff    ,                    ,Pilot and Ground Cre,                    ,,, 
20265,19820702028239A,A,91,0.4,N,1982,7,2,19820702,1745,9,Z,Y, , , ,D,OPP,1G71,1,G,7,1.0,4U  ,3,U,  ,  ,  ,116394,2823, , , , ,49532,AEROSP,SA315B      ,SA316 ,H1IN    ,EU,    ,2737.0,G ,TMECA ,ARTOUSTE3B   ,ARTST3,E11N    ,EU,U    ,NM,NM62,WY,BIG PINEY      ,,,,,,,,5,F,B,S,1.0,CLER,,G10,,,,,27,15,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19820716,,,,20120419,3,N,20.0,0.0,S,37.0,K,326.0,81.0,118.0,7000.0,NM,NM67,WY,LONG LINE CAUGHT ON A TREE ON TAKEOFF CAUSING HELICOPTER TO CRASH OUT OF CONTROL. FAILED TO DISCONNECT LINE.       ,HOSKING EXPLORA               ,UT,    ,13WE84     ,NM,NM62,      ,None                ,II,V,A, ,  , , , ,IB,ID,S,5,   ,Y,N,N,A, ,8,COMMERCIAL PILOT    ,RH                  ,RATINGS SHOWN BY 1ST,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Uncontroll Coll With,To Running(Helicopte,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Ferry               ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,UNDER 750 HP                  ,TURBOSHAFT                    ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
23791,19790313008789I,I,91,-5,F,1979,3,13,19790313,2000,9,A,X, , , ,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,164886,878, , , , ,9108K,PIPER ,PA32R300    ,PA32  ,A3SO    ,SO,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP07,AZ,PHOENIX        ,SKY HARBOR                    ,,,,,,,1,B,C,S,2.0,,,,,,,,,,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19811107,,,,20120419,1,N,1.0,0.0,S,,O,15.0,0.0,0.0,220.0,WP,WP09,AZ,PILOT TAXIED OFF RAMP AT NIGHT. LANDING LIGHT WAS BURNED OUT                                                       ,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,V,A, ,33, , , ,JJ,FE,M,8,   ,U,U,N,C, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,"Ground Taxi, Other A",                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,Unknown             ,Weather Not A Factor,Night               ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
2240,19950216008379I,I,135,-5,F,1995,2,16,19950216,1000,9,B,E, , ,E,S,OTH,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,74956,837,A,N, , ,1549U,CESSNA,207,207,A16CE   ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,AL,AL03,AK,BETHEL         ,BETHEL                        ,31,BET ,,,06046N,16150W,B,U,B,S,1.0,CLER,,G10,,SNU,PR,BET ,31,8,,,3,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950424,,19950424.0,,20120808,3,N,6.0,0.0,S,22.0,K,226.0,167.0,201.0,1331.0,AL,AL03,AK,"NARRATIVE: THE PILOT OF CESSNA 207, N1549U STATED THAT AFTER TAKEOFF FROM THE BETHEL AIRPORT, THE ENGINE STOPPED RU",YUTE AIR ALASKA INC           ,AK,YAAA,YAAA806B   ,AL,AL03,      ,Visual Flight Rules ,II,E,A, ,  , , , ,OB,IH, ,5,   , , , ,E, ,1,COMMERCIAL PILOT    ,ASEL ASES           ,RATINGS SHOWN BY 1ST,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Engine Malfunction  ,Forced/Precautionary,                    ,Pilot Induced       ,A/T Com (Sched 5/Mor,Passengers And Cargo,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
29820,19840310015799I,I,91,-5,F,1984,3,10,19840310,2130,9,Z,Y, , , ,O,OPP,1L72,1,L,7,2.0,3T  , , ,TR,  ,  ,85628,1579, , , , ,23407,PIPER ,PA31T2      ,PA31T ,A8EA    ,EA,    ,,L ,      ,             ,      ,        ,  ,     ,NM,NM07,UT,PROVO          ,MUNI                          ,,PVU ,,,04013N,11143W,5,S,B,S,2.0,,,,,,,PVU ,,,,,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19840508,,,,20120808,9,N,5.0,3.0,S,24.0,K,78.0,37.0,69.0,4888.0,NM,NM07,UT,NOSE WHEEL SANK INTO A HOLE FILLED WITH CEMENT WHILE TAXIING FOR TAKEOFF.NIGHT TIME AND HOLES NOT MARKED OR LIGHTED,ROCKY MOUNTAIN                ,UT,    ,7RM2       ,NM,NM07,      ,Unknown             ,AF,H,I, ,  , , , ,JJ,FE,M,7,   ,Y,N,N,E, ,0,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Improper Maintenance,Hidden Hazardous Obj,Airport Supervisory ,                    ,                    ,                    ,                    ,                    ,Collision With Other,"Ground Taxi, Other A",                    ,"Miscellaneous, Other",Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Weather Not A Factor,Night               ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
20932,19880520040769I,I,135,-5,F,1988,5,20,19880520,935,9,B,D, , , ,O,FAA,1L72,1,L,7,2.0,3O  ,3,O,  ,ZA,  ,101693,4076,A,N,N, ,36708,PIPER ,PA34200T    ,PA34  ,A7SO    ,SO,    ,,L ,CONT  ,TSIO360E     ,O360  ,E9CE    ,SO,O    ,EA,EA11,NY,NEW YORK       ,LA GUARDIA                    ,31,LGA ,,,,,5,U,C,S,1.0,,,,,,,LGA ,,,,,3,1.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19880928,,19880928.0,,20120808,9,N,5.0,3.0,S,43.0,K,,,,3500.0,NE,NE03,CT,TOOK OFF WITH KEYS IN FRONT BAGGAGE DOOR LOCK. DOOR OPENED. RETURNED TO CORRECT PROBLEM.                           ,JIB INC                       ,CT,JIBA,E63205     ,NE,NE03,      ,Unknown             ,II,V,A, ,  , , , ,SE,IH, ,5,   ,Y,N,N,G, ,0,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Forced/Precautionary,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers And Cargo,Unknown             ,Weather Not A Factor,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Unscheduled Landing ,                    ,                    ,                    ,,, 
252,20050208001829I,I,91,-23,F,2005,2,8,20050208,1645,9,B,E, , ,W,S,OTH,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,27420,182, ,N, , ,1202X,MOONEY,M20C        ,M20   ,2A3     ,SW,    ,3560.0,L ,      ,             ,      ,        ,  ,     ,SO,SO33,NC,ROCKWELL       ,,,,180,3.0,03553N,08043W,1,B,B,S,1.0,,,,,,,,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20050309,,20050502.0,,20120808,1,N,1.0,0.0,S,67.0,O,125.0,,15.0,348.0,SO,SO33,NC,"(-23) 02/09/05-ON SCENE INVESTIGATION CONDUCTED OF ACFT INCIDENT. 02/08/05 @ 1645 MOONEY, N1202X, M20C, WAS ENROUTE",                              ,  ,    ,           ,  ,    ,      ,Unknown             ,AU,V,A, ,85, , ,T,IA,DD,M,8,   ,U,N,N,F, ,0,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,8520,                    ,                    ,Other               ,Control Coll With Gr,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
28910,19790710018689I,I,91,-5,F,1979,7,10,19790710,1129,9,B,B,Y,J,S,S,OPP,1L72,1,L,7,2.0,3R  , , ,  ,ZN,  ,68108,1868, , , , ,104J ,BEECH ,D18S        ,18,A765    ,CE,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP05,CA,LONG BEACH     ,MUNI                          ,25,,,,,,1,B,B,S,1.0,CLER,,G10,,,,,21,10,,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19811116,,,,20120419,F3,N,5.0,0.0,S,52.0,K,8000.0,0.0,0.0,21000.0,WP,WP05,CA,ELECTRICAL FAILURE RESULTED IN MANUAL GEAR EXTENSION. PILOT FAILED TO REENGAGE CLUTCH TO LOCK GEAR IN PLACE.       ,                              ,  ,    ,           ,  ,    ,      ,None                ,ME,O,A, ,24, , , ,CC,HB,M,8,   ,U,U,N,E, ,8,COMM PILOT FLIGHT IN,ASMEL               ,RATINGS SHOWN BY 1ST,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Precautionary Landin,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Collapse       ,Roll-Out (Fixed Wing,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Letter              ,"FAA Sts, Policies Or",Other               ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Runway Blocked      ,                    ,                    ,                    ,,, 
10811,19980415008799I,I,121,-5,F,1998,4,15,19980415,1747,9,Z,Y, , , ,O,ATS,2L72,2,L,7,2.0,4F  , , ,TR,  ,  ,132677,879,A, , , ,630AU,BOEING,7572B7      ,757,A2NM    ,NM,    ,10698.0,L ,      ,             ,      ,        ,  ,     ,EA,EA19,PA,PITTSBURGH     ,GREATER PITTSBURGH INTL       ,28R ,PIT ,,,,,C,S,A,L,1.0,,,,,,,PIT ,,,,,155,147.0,0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19980512,,19980512.0,,20120808,9,N,5.0,3.0,S,54.0,K,2572.0,,122.0,24496.0,NE,NE05,NH,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA",US AIRWAYS INC                ,VA,USAA,USAA105A   ,EA,EA19,      ,Instrument Flight Ru,ME,V,A, ,32, , ,T,JJ,FG,M,5,   ,N,N,N,A, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,3242,                    ,                    ,Other               ,Collision With Other,Other Ground Ops    ,                    ,Pilot Induced       ,Scheduled Air Carrie,Passengers          ,IFR                 ,Low Ceiling         ,Day                 ,Other               ,Not Reported        ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
3613,19960127001069A,A,91,0.4,N,1996,1,27,19960127,1446,9,Z,Y, , , ,O,ATS,1H71,1,H,7,1.0,3I  ,3,I,CV,  ,  ,173208,106, ,N, , ,99SV ,AMTRDF,KITFOX      ,KITFOX,EXPA1H71,GL,    ,270.0,H ,ROTAX ,ROTAX912     ,912,EXPE3I  ,EU,I    ,CE,CE09,NE,OMAHA          ,EPPLEY AIRFIELD               ,32R ,OMA ,,,,,1,B,B,S,1.0,CLER,,G10,,DRY,,OMA ,35,4,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19960129,,19960423.0,,20120808,1,N,1.0,0.0,N,45.0,N,113.0,25.0,29.0,292.0,CE,CE09,NE,VEERED OFF RUNWAY ON LANDING ROLL. STRUCK A FROZEN ICED OVER SNOWBANK. LEFT WHEEL JAMMED BY SNOW IN WHEEL PANT.    ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,Q,A, ,32, , ,Q,AC,HB,S,5,   ,U,U,U,A, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,NO MEDICAL CERTIFICA,OTHER               ,Inadequate Insp Of A,Snow Bank           ,Pilot-In-Command    ,                    ,3246,                    ,                    ,Accumulated Mositure,Loss Of Directional ,Roll-Out (Fixed Wing,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-INLINE          ,Wheeled-Conventional          ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
2286,19850526046459I,I,91,-5,F,1985,5,26,19850526,1830,9,Z,Y, , , ,O,OPP,1L71,1,L,7,1.0,3O  , , ,  ,  ,  ,109219,4645, , , , ,4332L,PIPER ,PA28161     ,PA28  ,2A13    ,SO,    ,,L ,      ,             ,      ,        ,  ,     ,AL,AL01,AK,FAIRBANKS      ,FAIRBANKS INTL                ,01R ,,,0.0,06449N,14751W,1,B,B,S,1.0,,,G10,,DRY,,,1,5,,,3,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19850925,,,,20120808,1,N,1.0,0.0,S,42.0,O,40.0,17.0,23.0,211.0,AL,AL01,AK,"LOST POWER DURING TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY. NO DAMAGE. GASCOLATOR DRAIN WAS DRAINING.            ",                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,II,V,A, ,  , , , ,OB,IA, ,5,   ,U,U,N,E, ,1,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Engine Malfunction  ,Takeoff Ground Roll ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
31575,19840414013499A,A,91,0.4,N,1984,4,14,19840414,1223,9,A,X, , , ,F,ATS,1L71,1,L,7,1.0,3O  ,3,O,  ,ZG,ZL,128124,1349, , , , ,5942N,GULSTM,114ARKWELL  ,112,A12SO   ,SW,    ,200.0,L ,LYC   ,IO540T4B5    ,O540  ,1.00E+04,EA,O    ,SO,SO19,FL,KEY WEST       ,INTL                          ,27,,315,1.0,,,1,B,B,S,1.0,SCAT,,7,,,,,31,10,,,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19840424,,,,20120808,1,N,1.0,3.0,S,45.0,N,60.0,60.0,68.0,320.0,NE,NE01,RI,INDICATES CABIN DOOR OPEN. STALLED TRYING TO RETURN TO THE AIRPORT. CRASHED INTO A RESIDENCE. AIRCRAFT BURNED.     ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,F,A, ,AS,O,A, ,KX,BI,D,5,   ,Y,N,N,A,A,8,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Fire After Crash    ,Pilot-In-Command    ,                    ,Fail To Maintain Ade,Precautionary Landin,Pilot-In-Command    ,                    ,Stall               ,Forced Landing      ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,Declared Emergency  ,Fire And Rescue - Ac,Pilot and Ground Cre,Pilot and Ground Cre,,, 
4978,19851231066789A,A,91,0.4,N,1985,12,31,19851231,1630,9,Z,Y, , , ,D,OPP,1H71,1,H,7,1.0,3O  ,3,O,TR,  ,  ,103364,6678, , , , ,3828V,CESSNA,170,170,A799    ,CE,    ,2800.0,H ,CONT  ,C1452        ,C145  ,E253    ,SO,O    ,GL,GL15,MN,GRYGLA         ,PRIVATE                       ,9,,,0.0,,,1,B,B,S,1.0,CLER,,G10,,SNU,,,0,,,,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19860127,,,,20120808,F3,N,1.0,3.0,S,27.0,F,400.0,20.0,20.0,2600.0,GL,GL15,MN,"SKI MOUNT RETAINING WASHER MISSING. SKI PARTED FROM MOUNT ON LANDING. WINGTIP HIT SNOWBANK,AIRCRAFT WENT ONTO NOSE.",                              ,  ,    ,           ,  ,    ,      ,None                ,II,R,A, ,32, , , ,JJ,HA,S,8,   ,N,N,N,U, ,8,COMM PILOT FLIGHT IN,ASEL                ,INSTRUMENT          ,QUALIFIED           ,"FARMER, RANCHER, CAT",Inadequate Insp Of A,Undetermined        ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Collision With Other,Level Off Touchdown ,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
2435,20000713020569I,I,91,-5,F,2000,7,13,20000713,1842,9,B,A, , , ,O,OPP,1H71,1,H,7,1.0,3O  ,3,O,TR,  ,  ,91596,2056, ,N, , ,2827C,CESSNA,R182        ,182,3A13    ,CE,    ,3000.0,H ,LYC   ,O540*        ,O540  ,E295    ,EA,O    ,WP,WP23,CA,SANTA MONICA   ,SANTA MONICA MUNICIPAL ARPT   ,,SMO ,,,,,1,B,B,S,1.0,,,,,DRY,,SMO ,,,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20001228,,20010418.0,,20120808,F3,N,1.0,3.0,S,47.0,O,800.0,,50.0,1200.0,WP,WP23,CA,(-23)EXTENSIVE MAINTENANCE HAD BEEN ACCOMPLISHED ON AIRCRAFT. AIRMAN/OWNER WAS SCHEDULED TO TAKE AIRCRAFT TO OSHKOS,                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,SE,FE,M,5,   ,U,U,N,E, ,8,COMM PILOT FLIGHT IN,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,"Ground Taxi, Other A",                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
